date,close
2013-06-04,0.965
2013-06-05,0.9541
2013-06-06,0.9595
2013-06-07,0.9498
2013-06-10,0.9466
2013-06-11,0.9425
2013-06-12,0.9483
2013-06-13,0.9638
2013-06-14,0.9571
2013-06-17,0.9548
2013-06-18,0.9486
2013-06-19,0.9292
2013-06-20,0.9197
2013-06-21,0.9221
2013-06-24,0.925
2013-06-25,0.926
2013-06-26,0.9279
2013-06-27,0.9276
2013-06-28,0.914
2013-07-01,0.9239
2013-07-02,0.9147
2013-07-03,0.9087
2013-07-04,0.9146
2013-07-05,0.9065
2013-07-08,0.9133
2013-07-09,0.9176
2013-07-10,0.9176
2013-07-11,0.9188
2013-07-12,0.9047
2013-07-15,0.9098
2013-07-16,0.9253
2013-07-17,0.9236
2013-07-18,0.917
2013-07-19,0.9173
2013-07-22,0.9249
2013-07-23,0.9296
2013-07-24,0.9165
2013-07-25,0.9248
2013-07-26,0.9265
2013-07-29,0.9207
2013-07-30,0.9063
2013-07-31,0.8981
2013-08-01,0.8925
2013-08-02,0.8906
2013-08-05,0.8929
2013-08-06,0.8986
2013-08-07,0.90005
2013-08-08,0.91026
2013-08-09,0.91962
2013-08-12,0.91483
2013-08-13,0.91121
2013-08-14,0.91244
2013-08-15,0.9143
2013-08-16,0.91847
2013-08-19,0.91122
2013-08-20,0.9073
2013-08-21,0.89725
2013-08-22,0.90075
2013-08-23,0.90264
2013-08-26,0.90298
2013-08-27,0.89843
2013-08-28,0.89412
2013-08-29,0.89303
2013-08-30,0.89034
2013-09-02,0.89787
2013-09-03,0.90625
2013-09-04,0.91736
2013-09-05,0.91225
2013-09-06,0.91843
2013-09-09,0.9228
2013-09-10,0.93138
2013-09-11,0.93294
2013-09-12,0.92721
2013-09-13,0.92459
2013-09-16,0.9318
2013-09-17,0.9356
2013-09-18,0.95224
2013-09-19,0.94403
2013-09-20,0.93961
2013-09-23,0.94308
2013-09-24,0.93912
2013-09-25,0.93683
2013-09-26,0.93626
2013-09-27,0.93169
2013-09-30,0.93211
2013-10-01,0.93985
2013-10-02,0.93861
2013-10-03,0.93936
2013-10-04,0.94329
2013-10-07,0.94291
2013-10-08,0.9425
2013-10-09,0.94453
2013-10-10,0.94512
2013-10-11,0.94691
2013-10-14,0.94892
2013-10-15,0.95268
2013-10-16,0.95522
2013-10-17,0.96359
2013-10-18,0.96775
2013-10-21,0.96538
2013-10-22,0.97103
2013-10-23,0.96246
2013-10-24,0.96226
2013-10-25,0.95852
2013-10-28,0.95733
2013-10-29,0.94808
2013-10-30,0.94834
2013-10-31,0.94562
2013-11-01,0.94577
2013-11-04,0.9511
2013-11-05,0.9508
2013-11-06,0.95272
2013-11-07,0.94563
2013-11-08,0.93869
2013-11-11,0.93609
2013-11-12,0.93032
2013-11-13,0.93588
2013-11-14,0.93164
2013-11-15,0.93722
2013-11-18,0.93782
2013-11-19,0.94308
2013-11-20,0.93365
2013-11-21,0.92344
2013-11-22,0.91635
2013-11-25,0.91616
2013-11-26,0.91271
2013-11-27,0.90798
2013-11-28,0.91019
2013-11-29,0.91283
2013-12-02,0.9106
2013-12-03,0.91362
2013-12-04,0.90299
2013-12-05,0.90631
2013-12-06,0.91228
2013-12-09,0.91093
2013-12-10,0.91499
2013-12-11,0.90485
2013-12-12,0.89376
2013-12-13,0.89608
2013-12-16,0.89475
2013-12-17,0.89002
2013-12-18,0.88609
2013-12-19,0.8867
2013-12-20,0.8922
2013-12-23,0.89353
2013-12-24,0.89227
2013-12-25,0.89245
2013-12-26,0.88962
2013-12-27,0.8862
2013-12-30,0.89047
2013-12-31,0.89156
2014-01-01,0.88848
2014-01-02,0.8911
2014-01-03,0.89594
2014-01-06,0.89677
2014-01-07,0.89281
2014-01-08,0.89017
2014-01-09,0.88996
2014-01-10,0.89989
2014-01-13,0.90544
2014-01-14,0.89663
2014-01-15,0.89161
2014-01-16,0.88218
2014-01-17,0.87729
2014-01-20,0.88112
2014-01-21,0.88073
2014-01-22,0.88535
2014-01-23,0.87684
2014-01-24,0.86938
2014-01-27,0.87391
2014-01-28,0.87794
2014-01-29,0.87393
2014-01-30,0.87941
2014-01-31,0.87672
2014-02-03,0.87521
2014-02-04,0.8926
2014-02-05,0.8908
2014-02-06,0.89593
2014-02-07,0.89561
2014-02-10,0.89495
2014-02-11,0.90385
2014-02-12,0.90269
2014-02-13,0.89766
2014-02-14,0.90615
2014-02-17,0.90327
2014-02-18,0.90272
2014-02-19,0.90005
2014-02-20,0.90061
2014-02-21,0.89816
2014-02-24,0.90351
2014-02-25,0.90196
2014-02-26,0.89656
2014-02-27,0.89664
2014-02-28,0.88959
2014-03-03,0.89365
2014-03-04,0.89492
2014-03-05,0.89853
2014-03-06,0.90879
2014-03-07,0.907
2014-03-10,0.9022
2014-03-11,0.89765
2014-03-12,0.89876
2014-03-13,0.9032
2014-03-14,0.90275
2014-03-17,0.90878
2014-03-18,0.91268
2014-03-19,0.9042
2014-03-20,0.90394
2014-03-21,0.9082
2014-03-24,0.91328
2014-03-25,0.91659
2014-03-26,0.9226
2014-03-27,0.9259
2014-03-28,0.92482
2014-03-31,0.92643
2014-04-01,0.92466
2014-04-02,0.92485
2014-04-03,0.92317
2014-04-04,0.92919
2014-04-07,0.92705
2014-04-08,0.93607
2014-04-09,0.93906
2014-04-10,0.94136
2014-04-11,0.93959
2014-04-14,0.94239
2014-04-15,0.93615
2014-04-16,0.93705
2014-04-17,0.93295
2014-04-18,0.93386
2014-04-21,0.93276
2014-04-22,0.9367
2014-04-23,0.92911
2014-04-24,0.92643
2014-04-25,0.92788
2014-04-28,0.92555
2014-04-29,0.92684
2014-04-30,0.92883
2014-05-01,0.92743
2014-05-02,0.92767
2014-05-05,0.92738
2014-05-06,0.93492
2014-05-07,0.93278
2014-05-08,0.93751
2014-05-09,0.93622
2014-05-12,0.93607
2014-05-13,0.9359
2014-05-14,0.93786
2014-05-15,0.93567
2014-05-16,0.93644
2014-05-19,0.93306
2014-05-20,0.92427
2014-05-21,0.92516
2014-05-22,0.92225
2014-05-23,0.92305
2014-05-26,0.92375
2014-05-27,0.92595
2014-05-28,0.9236
2014-05-29,0.93072
2014-05-30,0.93101
2014-06-02,0.92454
2014-06-03,0.92656
2014-06-04,0.92687
2014-06-05,0.934
2014-06-06,0.93336
2014-06-09,0.93559
2014-06-10,0.93725
2014-06-11,0.93856
2014-06-12,0.9428
2014-06-13,0.94016
2014-06-16,0.9401
2014-06-17,0.93357
2014-06-18,0.94085
2014-06-19,0.93985
2014-06-20,0.93888
2014-06-23,0.94226
2014-06-24,0.93677
2014-06-25,0.94074
2014-06-26,0.9414
2014-06-27,0.94245
2014-06-30,0.94328
2014-07-01,0.94974
2014-07-02,0.94433
2014-07-03,0.93468
2014-07-04,0.93656
2014-07-07,0.93725
2014-07-08,0.93993
2014-07-09,0.94139
2014-07-10,0.93953
2014-07-11,0.93917
2014-07-14,0.93935
2014-07-15,0.937
2014-07-16,0.93688
2014-07-17,0.93519
2014-07-18,0.93945
2014-07-21,0.93735
2014-07-22,0.93945
2014-07-23,0.94567
2014-07-24,0.94189
2014-07-25,0.93973
2014-07-28,0.94068
2014-07-29,0.93838
2014-07-30,0.93301
2014-07-31,0.92953
2014-08-01,0.93146
2014-08-04,0.93336
2014-08-05,0.93047
2014-08-06,0.93549
2014-08-07,0.92713
2014-08-08,0.92775
2014-08-11,0.92619
2014-08-12,0.92692
2014-08-13,0.93044
2014-08-14,0.93191
2014-08-15,0.93217
2014-08-18,0.93245
2014-08-19,0.93027
2014-08-20,0.92891
2014-08-21,0.93028
2014-08-22,0.93165
2014-08-25,0.92974
2014-08-26,0.93066
2014-08-27,0.93367
2014-08-28,0.93566
2014-08-29,0.93388
2014-09-01,0.93327
2014-09-02,0.92755
2014-09-03,0.9346
2014-09-04,0.93496
2014-09-05,0.93767
2014-09-08,0.92813
2014-09-09,0.92031
2014-09-10,0.91552
2014-09-11,0.90996
2014-09-12,0.90371
2014-09-15,0.9029
2014-09-16,0.90943
2014-09-17,0.89592
2014-09-18,0.89909
2014-09-19,0.89254
2014-09-22,0.88728
2014-09-23,0.88409
2014-09-24,0.88854
2014-09-25,0.87878
2014-09-26,0.87651
2014-09-29,0.87181
2014-09-30,0.87467
2014-10-01,0.8738
2014-10-02,0.88029
2014-10-03,0.86755
2014-10-06,0.87627
2014-10-07,0.88177
2014-10-08,0.88412
2014-10-09,0.87833
2014-10-10,0.86872
2014-10-13,0.87723
2014-10-14,0.87137
2014-10-15,0.88291
2014-10-16,0.8757
2014-10-17,0.8758
2014-10-20,0.87831
2014-10-21,0.8779
2014-10-22,0.87786
2014-10-23,0.87613
2014-10-24,0.87896
2014-10-27,0.88025
2014-10-28,0.8856
2014-10-29,0.8799
2014-10-30,0.88347
2014-10-31,0.87532
2014-11-03,0.86815
2014-11-04,0.87369
2014-11-05,0.85936
2014-11-06,0.85584
2014-11-07,0.86485
2014-11-10,0.86224
2014-11-11,0.8689
2014-11-12,0.87186
2014-11-13,0.87226
2014-11-14,0.87782
2014-11-17,0.871
2014-11-18,0.87202
2014-11-19,0.8622
2014-11-20,0.86173
2014-11-21,0.8679
2014-11-24,0.86161
2014-11-25,0.85309
2014-11-26,0.8548
2014-11-27,0.85435
2014-11-28,0.84687
2014-12-01,0.84892
2014-12-02,0.84449
2014-12-03,0.84053
2014-12-04,0.83833
2014-12-05,0.83068
2014-12-08,0.82931
2014-12-09,0.82928
2014-12-10,0.83182
2014-12-11,0.82635
2014-12-12,0.82486
2014-12-15,0.82127
2014-12-16,0.82186
2014-12-17,0.8124
2014-12-18,0.81648
2014-12-19,0.81448
2014-12-22,0.81344
2014-12-23,0.8105
2014-12-24,0.81095
2014-12-25,0.81195
2014-12-26,0.81235
2014-12-29,0.8132
2014-12-30,0.81836
2014-12-31,0.81721
2015-01-01,0.81834
2015-01-02,0.8074
2015-01-05,0.80831
2015-01-06,0.8084
2015-01-07,0.80785
2015-01-08,0.81235
2015-01-09,0.82098
2015-01-12,0.81571
2015-01-13,0.81662
2015-01-14,0.81492
2015-01-15,0.82175
2015-01-16,0.82213
2015-01-19,0.8215
2015-01-20,0.81717
2015-01-21,0.80854
2015-01-22,0.80266
2015-01-23,0.78822
2015-01-26,0.79235
2015-01-27,0.7937
2015-01-28,0.7889
2015-01-29,0.77615
2015-01-30,0.7757
2015-02-02,0.78029
2015-02-03,0.77921
2015-02-04,0.7754
2015-02-05,0.77977
2015-02-06,0.77621
2015-02-09,0.78018
2015-02-10,0.77707
2015-02-11,0.77182
2015-02-12,0.7737
2015-02-13,0.77759
2015-02-16,0.77723
2015-02-17,0.78185
2015-02-18,0.78104
2015-02-19,0.7794
2015-02-20,0.78452
2015-02-23,0.78017
2015-02-24,0.78322
2015-02-25,0.78866
